Statement,Label
"In barely four years in office, five jihadists have reached their targets in the United States under Barack Obama, compared to zero in over seven years after 9/11 under George W. Bush.",FALSE
Wisconsins monthly job reports have a margin of error of 75 percent and were way off in eight of first 10 months of 2011.,TRUE
Says he has nearly 200 delegates bound to support his candidacy at the Republican National Convention.,FALSE
Says Rick Scott has teamed up with a felon convicted of running a Ponzi scheme to smear Charlie Crist.,FALSE
The Castro regime violated international norms by secretly shipping weapons to North Korea in violation of a U.N. embargo.,TRUE
Theres not one Democrat who endorses the Romney-Ryan Medicare plan.,TRUE
The United States death rate is two-and-a-half times higher for those who do not have a high school education.,TRUE
Says that Tennessee Gov. Bill Haslam has made it clear by his repeated actions that he will pursue a policy that promotes the interest of Islamist (sic) and their radical ideology as long as he is governor.,FALSE
Donald Trump says hed deport 16 million people.,TRUE
The Republicans have repeatedly said that they agree with 80 percent of what's in our bill.,TRUE
"A part-time Congress with half the pay would still make $38,000 a year more than the average American family.",TRUE
Nearly 40 percent of his McAllen-area constituents suffer from obesity.,TRUE
"Minnesota, Michigan, Iowa already have 70 mph speed limits on rural interstates, and we see that theyve been able to do it safely.",TRUE
Says Barack Obama was happily photographed holding a T-shirt with revolutionary Ernesto Che Guevaras face on it.,FALSE
"Switzerland and the Netherlands . . . cover all their citizens using private insurers, and they do so for much less cost.",TRUE
"Says Donald Trump himself contributed $100,000 to the Clinton Foundation.",TRUE
Our African-American communities are absolutely in the worst shape theyve ever been in before. Ever. Ever. Ever.,FALSE
"Global warming leads to much quicker spread of the Zika virus because the increased temperature, makes mosquitoes mature faster, . . . bite more due to having a higher metabolism, and makes the Zika virus inside of them incubate faster.",TRUE
"Last year, ExxonMobil made $19 billion in profit. Guess what. They paid zero in taxes. They got a $156 million refund from the IRS.",FALSE
Signs letter saying Consumer Product Safety Commission is acting without consultation or input from the company to stop the sale of Buckyballs.,FALSE
We arent the only state cutting back on public television.,TRUE
"During the Bush administration, liberal groups were targeted by the IRS, similar to recent targeting.",FALSE
There are countries in Africa where they have higher vaccination rates than here in the United States.,TRUE
Says Donald Trump says climate change is a hoax invented by the Chinese.,TRUE
"Democratic Party candidates for the state Assembly actually received 200,000 more votes statewide than their Republican counterparts in the 2012 election",TRUE
On support for the Bridge to Nowhere.,FALSE
Amendment 2 will bring kid-friendly pot candy to Florida.,TRUE
"For decades, the states gas tax has been among the highest in the nation.",TRUE
More than 90 percent of the guns recovered in Mexico come from the United States.,TRUE
Colorado raked in $60 million in marijuana taxes and licensing fees in the past year.,TRUE
Small businesses (are) going out of business in record numbers.,FALSE
We're also cutting a Forest Service economic development program that strayed so far from any mission that it funded a music festival.,FALSE
Some of these members of the House of Representatives get hundreds of thousands of dollars in farm subsidies but want to cut food stamps.,TRUE
Says Massachusetts has three state-mandated student tests and Finland just one.,TRUE
Says Donald Trump wants to keep big government in charge of federally-owned land.,TRUE
U.S. Reps. John Barrow and Sanford Bishop and their fellow Democrats went on a spending spree and now their credit card is maxed out.,FALSE
Congress only funded half the wall between Mexico and the United States.,TRUE
Gasoline would rise in price by approximately 50 cents a gallon if the McCain-Lieberman bill became law.,FALSE
"Turkeys today weigh 29.8 pounds. In the 30s, they weighed 13.2 pounds.",TRUE
The health care law includes a 3.8% sales tax on all real estate transactions.,FALSE
"America has lost over 50,000 manufacturing factories on other trade deals.",TRUE
The board of a nonprofit organization on which Obama served as a paid director ... granted funding to a controversial Arab group.,FALSE
We lose an average of 90 Americans every day because of guns.,TRUE
"McCain ""voted against a bill to ban waterboarding, and then applauded President Bush for vetoing that ban.""",TRUE
Says 282 Texas school districts have requested emergency waivers to increase elementary school class sizes because of unprecedented fiscal challenges.,TRUE
We bailed out Johnson Controls when we saved the auto industry and now they want to avoid paying taxes.,TRUE
"Amendments (Hillary Clinton) supported and voted for in 2006, she no longer supported in 2008, showing she changed positions on an India nuclear deal.",FALSE
"The so-called doc fix in the fiscal cliff deal will cut payments for treating illnesses disproportionately impacting minorities, including end stage renal disease and diabetes.",TRUE
The Democrats have already voted to ban our conventional light bulbs ... in favor of dangerous fluorescent light bulbs.,FALSE
"Says Barack Obama admits hes coming for our guns, telling Sarah Brady, We are working on (gun control), but under the radar.",FALSE
"Of $60 billion Congress approved in response to Hurricane Sandy, only 10 percent was for disaster relief.",FALSE
The President has decided to move forward with executive actions on immigration that he has said on numerous occasions that he didnt have the constitutional power to take.,TRUE
Says Abraham Lincoln supported an agreement that allowed slavery in New Mexico and a law to return runaway slaves to their owners.,TRUE
On public financing of his campaign.,FALSE
"The mega-rich pay about 15 percent in taxes, while the middle class fall into the 15 percent and 25 percent income tax brackets, and then are hit with heavy payroll taxes to boot.",TRUE
Wisconsin Gov. Scott Walkers estimate of a $3.6 billion state budget deficit is manufactured and a bogus figure.,FALSE
"Rob Teilhet, Just another career politician.",FALSE
"Children born today will carry a $30,000 share of the national debt.",TRUE
A ham and cheese sandwich on one slice of bread is the responsibility of the USDA ... But a ham and cheese sandwich on two slices of bread is the responsibility of the Food and Drug Administration.,TRUE
Tapping the Strategic Petroleum Reserve would immediately lower gasoline prices,TRUE
"Among Syrian refugees, there arent that many women, there arent that many children.",FALSE
The Buffett Rule will bring in less than $5 billion per year. ... Enough to pay one weeks interest on the national debt.,TRUE
We have had over 40 days this summer where it was unsafe to breathe the air.,TRUE
Says Will Rasmussen supported a sales tax as recently as last spring.,FALSE
On instances when abortions should be allowed.,TRUE
One-third of the health care dollar goes to no such thing as health care; it goes to the insurance companies.,FALSE
